ZMW,region,start,stop,y
4522182,Three_Barcode_Reverse,1068,1138,50
4522189,CCS,0,1699,100
4522189,Five_Barcode_Reverse,1675,1699,75
4522189,Three_Barcode_Reverse,1629,1699,50
4522192,CCS,0,2680,100
4522192,Five_Barcode_Reverse,2656,2680,75
4522192,Three_Barcode_Reverse,2609,2680,50
4522194,CCS,0,2236,100
4522194,Five_Barcode_Reverse,2212,2236,75
4522194,Three_Barcode,30,101,50
4522203,CCS,0,4168,100
4522203,Five_Barcode_Reverse,1800,1826,75
4522203,Three_Barcode_Reverse,1756,1828,50
4522227,CCS,0,1000,100
4522227,Five_Barcode_Reverse,977,1001,75
4522227,Three_Barcode_Reverse,926,1001,50
4522229,CCS,0,2752,100
4522229,Five_Barcode_Reverse,2728,2752,75
4522229,Three_Barcode_Reverse,2682,2752,50
4522232,CCS,0,1075,100
4522232,Five_Barcode_Reverse,1051,1075,75
4522232,Three_Barcode,1,71,50
4522246,CCS,0,3143,100
4522246,Five_Barcode_Reverse,3119,3143,75
4522246,Three_Barcode,1,71,50
4522249,CCS,0,382,100
4522249,Five_Barcode_Reverse,358,382,75
4522249,Three_Barcode_Reverse,312,382,50
4522261,CCS,0,3979,100
4522261,Five_Barcode,1,25,75
4522261,Three_Barcode,1,71,50
4522266,CCS,0,465,100
4522267,CCS,0,1229,100
4522267,Three_Barcode_Reverse,897,977,50
4522269,CCS,0,524,100
4522269,Five_Barcode_Reverse,500,524,75
4522269,Three_Barcode_Reverse,452,524,50
4522289,CCS,0,2405,100
4522289,Five_Barcode_Reverse,2381,2405,75
4522289,Three_Barcode,1,71,50
4522297,CCS,0,592,100
4522297,Five_Barcode_Reverse,568,592,75
4522297,Three_Barcode,1,72,50
4522303,CCS,0,1723,100
4522311,CCS,0,933,100
4522311,Five_Barcode_Reverse,909,933,75
4522311,Three_Barcode_Reverse,863,933,50
4522318,CCS,0,636,100
4522318,Five_Barcode_Reverse,613,637,75
4522318,Three_Barcode_Reverse,563,637,50
4522321,CCS,0,1943,100
4522321,Five_Barcode_Reverse,1919,1943,75
4522321,Three_Barcode_Reverse,1875,1945,50
4522329,CCS,0,189,100
4522334,CCS,0,516,100
4522334,Five_Barcode_Reverse,490,515,75
4522334,Three_Barcode_Reverse,436,517,50
4522350,CCS,0,1835,100
4522350,Five_Barcode_Reverse,1490,1514,75
4522350,Five_Barcode_Reverse,1811,1835,75
4522350,Three_Barcode_Reverse,1765,1835,50
4522353,CCS,0,1026,100
4522353,Five_Barcode_Reverse,1002,1026,75
4522353,Three_Barcode_Reverse,955,1026,50
4522357,CCS,0,2333,100
4522357,Five_Barcode_Reverse,2309,2333,75
4522357,Three_Barcode_Reverse,2262,2333,50
4522362,CCS,0,7024,100
4522362,Five_Barcode,1,27,75
4522362,Three_Barcode_Reverse,6948,7030,50
4522369,CCS,0,219,100
4522369,Five_Barcode_Reverse,194,219,75
4522369,Three_Barcode_Reverse,148,219,50
4522371,CCS,0,370,100
4522371,Five_Barcode_Reverse,346,370,75
4522371,Three_Barcode,1,71,50
4522389,CCS,0,3324,100
4522389,Five_Barcode,1,25,75
4522389,Three_Barcode,1,73,50
4522394,CCS,0,940,100
4522394,Five_Barcode_Reverse,916,940,75
4522394,Three_Barcode_Reverse,870,940,50
4522399,CCS,0,614,100
4522399,Five_Barcode_Reverse,590,614,75
4522399,Three_Barcode,1,72,50
4522405,CCS,0,2740,100
4522405,Five_Barcode_Reverse,2716,2740,75
4522405,Three_Barcode_Reverse,2671,2741,50
4522408,CCS,0,2974,100
4522408,Five_Barcode_Reverse,2950,2974,75
4522408,Three_Barcode,1,71,50
4522428,CCS,0,278,100
4522428,Five_Barcode_Reverse,254,278,75
4522428,Three_Barcode,1,71,50
4522429,CCS,0,896,100
4522429,Five_Barcode_Reverse,872,896,75
4522429,Three_Barcode_Reverse,826,896,50
4522434,CCS,0,502,100
4522435,CCS,0,1138,100
4522462,CCS,0,877,100
4522462,Three_Barcode_Reverse,432,524,50
4522462,Three_Barcode_Reverse,432,542,50
4522465,CCS,0,1180,100
4522465,Five_Barcode_Reverse,1156,1180,75
4522465,Three_Barcode,1,71,50
4522465,Three_Barcode,1,73,50
4522470,CCS,0,426,100
4522470,Three_Barcode_Reverse,340,427,50
4522490,CCS,0,1192,100
4522490,Five_Barcode_Reverse,1168,1192,75
4522490,Three_Barcode,1,71,50
4522491,CCS,0,641,100
4522491,Five_Barcode_Reverse,617,641,75
4522491,Three_Barcode,1,71,50
4522492,CCS,0,1093,100
4522492,Five_Barcode_Reverse,1069,1093,75
4522492,Three_Barcode_Reverse,1023,1093,50
4522525,CCS,0,446,100
4522525,Three_Barcode_Reverse,335,439,50
4522527,CCS,0,367,100
4522527,Five_Barcode_Reverse,343,367,75
4522527,Three_Barcode,1,71,50
4522544,CCS,0,1039,100
4522544,Five_Barcode,1,25,75
4522544,Three_Barcode,1,73,50
4522548,CCS,0,627,100
4522548,Five_Barcode_Reverse,603,627,75
4522548,Three_Barcode,1,71,50
4522552,CCS,0,2065,100
4522552,Five_Barcode_Reverse,2043,2067,75
4522552,Three_Barcode_Reverse,1997,2067,50
4522556,CCS,0,432,100
4522556,Three_Barcode,1,68,50
4522564,CCS,0,972,100
4522564,Five_Barcode_Reverse,950,974,75
4522564,Three_Barcode_Reverse,902,975,50
4522573,CCS,0,1417,100
4522573,Five_Barcode_Reverse,1393,1417,75
4522573,Three_Barcode,1,72,50
4522573,Three_Barcode,1,74,50
4522598,CCS,0,1745,100
4522598,Five_Barcode_Reverse,1720,1745,75
4522598,Three_Barcode,1,74,50
4522606,CCS,0,1961,100
4522606,Five_Barcode_Reverse,1937,1961,75
4522606,Three_Barcode_Reverse,1889,1961,50
4522619,CCS,0,444,100
4522619,Five_Barcode,1,26,75
4522619,Three_Barcode_Reverse,129,210,50
4522632,CCS,0,1159,100
4522632,Three_Barcode_Reverse,1081,1165,50
4522635,CCS,0,1956,100
4522635,Three_Barcode_Reverse,1886,1961,50
4522664,CCS,0,2273,100
4522664,Five_Barcode,1,25,75
4522664,Three_Barcode,1,72,50
4522666,CCS,0,2256,100
4522666,Five_Barcode,1635,1659,75
4522666,Three_Barcode_Reverse,2183,2256,50
4522678,CCS,0,1208,100
4522678,Five_Barcode_Reverse,1184,1208,75
4522678,Three_Barcode,1,71,50
4522678,Three_Barcode,1,73,50
4522696,CCS,0,837,100
4522696,Five_Barcode_Reverse,813,837,75
4522696,Three_Barcode_Reverse,766,837,50
4522719,CCS,0,123,100
4522721,CCS,0,1877,100
4522721,Five_Barcode_Reverse,1265,1290,75
4522721,Three_Barcode_Reverse,1201,1291,50
4522742,CCS,0,1751,100
4522742,Five_Barcode_Reverse,1727,1751,75
4522742,Three_Barcode_Reverse,1681,1751,50
4522749,CCS,0,4204,100
4522749,Five_Barcode_Reverse,4180,4204,75
4522749,Three_Barcode,1,72,50
4522752,CCS,0,3832,100
4522753,CCS,0,859,100
4522753,Five_Barcode_Reverse,835,859,75
4522753,Three_Barcode_Reverse,788,860,50
4522758,CCS,0,599,100
4522758,Five_Barcode_Reverse,575,599,75
4522758,Three_Barcode,1,72,50
4522768,CCS,0,1912,100
4522768,Five_Barcode_Reverse,1888,1912,75
4522768,Three_Barcode_Reverse,1842,1912,50
4522810,CCS,0,530,100
4522810,Five_Barcode_Reverse,506,530,75
4522810,Three_Barcode,1,71,50
4522843,CCS,0,2873,100
4522867,CCS,0,1613,100
4522867,Five_Barcode_Reverse,1589,1614,75
4522867,Three_Barcode,2,74,50
4522872,CCS,0,104,100
4522872,Three_Barcode_Reverse,11,108,50
4522896,CCS,0,1146,100
4522896,Five_Barcode_Reverse,1122,1146,75
4522896,Three_Barcode,1,71,50
4522897,CCS,0,859,100
4522914,CCS,0,1501,100
4522914,Five_Barcode_Reverse,1477,1501,75
4522914,Three_Barcode_Reverse,1431,1501,50
4522929,CCS,0,3226,100
4522929,Five_Barcode,1,25,75
4522929,Three_Barcode,1,72,50
4522938,CCS,0,5040,100
4522938,Three_Barcode_Reverse,4940,5016,50
4522954,CCS,0,302,100
4522954,Five_Barcode,1,25,75
4522954,Three_Barcode,1,71,50
4522983,CCS,0,1748,100
4522983,Five_Barcode_Reverse,1722,1747,75
4522983,Three_Barcode_Reverse,729,805,50
4587605,CCS,0,1290,100
4587605,Five_Barcode_Reverse,1266,1290,75
4587605,Three_Barcode_Reverse,1221,1291,50
4587609,CCS,0,1241,100
4587609,Five_Barcode_Reverse,1217,1241,75
4587609,Three_Barcode_Reverse,1172,1242,50
4587622,CCS,0,395,100
4587622,Five_Barcode_Reverse,371,395,75
4587622,Three_Barcode_Reverse,325,395,50
4587652,CCS,0,1304,100
4587652,Five_Barcode_Reverse,1280,1304,75
4587652,Three_Barcode_Reverse,1232,1304,50
4587654,CCS,0,1387,100
4587654,Five_Barcode_Reverse,1363,1387,75
4587654,Three_Barcode,1,71,50
4587663,CCS,0,3760,100
4587663,Five_Barcode,1,25,75
4587663,Three_Barcode,1,71,50
4587666,CCS,0,983,100
4587666,Five_Barcode_Reverse,959,983,75
4587666,Three_Barcode_Reverse,915,985,50
4587677,CCS,0,1362,100
4587677,Five_Barcode_Reverse,1338,1362,75
4587677,Three_Barcode,1,71,50
4587696,CCS,0,451,100
4587696,Five_Barcode,400,424,75
4587700,CCS,0,711,100
4587700,Five_Barcode_Reverse,687,711,75
4587700,Three_Barcode_Reverse,641,711,50
4587718,CCS,0,3073,100
4587718,Three_Barcode,1,73,50
4587723,CCS,0,1734,100
4587723,Five_Barcode,1145,1174,75
4587723,Three_Barcode_Reverse,862,972,50
4587729,CCS,0,659,100
4587729,Five_Barcode,1,26,75
4587729,Three_Barcode,389,467,50
4587730,CCS,0,451,100
4587730,Five_Barcode_Reverse,427,451,75
4587730,Three_Barcode_Reverse,381,451,50
4587733,CCS,0,2253,100
4587733,Five_Barcode_Reverse,1410,1434,75
4587733,Five_Barcode_Reverse,2229,2253,75
4587733,Three_Barcode,1435,1505,50
4587735,CCS,0,1206,100
4587735,Five_Barcode_Reverse,1182,1206,75
4587735,Three_Barcode,1,71,50
4587740,CCS,0,751,100
4587740,Five_Barcode_Reverse,727,751,75
4587740,Three_Barcode,1,71,50
4587741,CCS,0,1046,100
4587741,Five_Barcode_Reverse,1022,1046,75
4587741,Three_Barcode_Reverse,976,1046,50
4587742,CCS,0,2926,100
4587742,Five_Barcode,1,26,75
4587749,CCS,0,673,100
4587750,CCS,0,176,100
4587753,CCS,0,1278,100
4587753,Five_Barcode_Reverse,1254,1278,75
4587753,Three_Barcode_Reverse,1206,1278,50
4587758,CCS,0,742,100
4587758,Five_Barcode_Reverse,718,742,75
4587758,Three_Barcode,1,75,50
4587766,CCS,0,1024,100
4587766,Five_Barcode_Reverse,1000,1024,75
4587766,Three_Barcode_Reverse,950,1024,50
4587767,CCS,0,3331,100
4587767,Five_Barcode,1,25,75
4587767,Three_Barcode_Reverse,3261,3332,50
4587773,CCS,0,1875,100
4587773,Five_Barcode_Reverse,1851,1875,75
4587773,Three_Barcode,1,71,50
4587777,CCS,0,989,100
4587777,Five_Barcode_Reverse,965,989,75
4587777,Three_Barcode,1,72,50
4587778,CCS,0,1634,100
4587778,Five_Barcode,8,34,75
4587778,Three_Barcode_Reverse,1564,1636,50
4587783,CCS,0,230,100
4587783,Five_Barcode,1,25,75
4587783,Three_Barcode_Reverse,161,231,50
4587806,CCS,0,3238,100
4587806,Three_Barcode,1,73,50
4587820,CCS,0,4959,100
4587820,Five_Barcode_Reverse,3351,3375,75
4587820,Three_Barcode_Reverse,4886,4961,50
4587824,CCS,0,570,100
4587829,CCS,0,713,100
4587830,CCS,0,2258,100
4587830,Five_Barcode_Reverse,2234,2258,75
4587830,Three_Barcode,1,72,50
4587831,CCS,0,766,100
4587831,Five_Barcode_Reverse,742,766,75
4587831,Three_Barcode_Reverse,695,766,50
4587842,CCS,0,2694,100
4587842,Five_Barcode_Reverse,2670,2694,75
4587842,Three_Barcode_Reverse,2624,2694,50
4587846,CCS,0,699,100
4587856,CCS,0,989,100
4587856,Five_Barcode_Reverse,965,989,75
4587856,Three_Barcode,1,71,50
4587863,CCS,0,1615,100
4587863,Five_Barcode_Reverse,1591,1615,75
4587863,Three_Barcode_Reverse,1546,1616,50
4587871,CCS,0,661,100
4587871,Five_Barcode_Reverse,637,661,75
4587871,Three_Barcode_Reverse,589,661,50
4587874,CCS,0,1716,100
4587874,Five_Barcode_Reverse,1692,1716,75
4587874,Three_Barcode,1,71,50
4587889,CCS,0,1371,100
4587889,Five_Barcode,1,25,75
4587889,Three_Barcode_Reverse,1320,1390,50
4587894,CCS,0,346,100
4587894,Five_Barcode_Reverse,322,346,75
4587894,Three_Barcode,1,70,50
4587904,CCS,0,2450,100
4587904,Five_Barcode_Reverse,1020,1044,75
4587904,Five_Barcode_Reverse,2426,2450,75
4587904,Three_Barcode,1045,1115,50
4587909,CCS,0,376,100
4587909,Three_Barcode,6,90,50
4587921,CCS,0,2314,100
4587921,Five_Barcode_Reverse,2290,2314,75
4587921,Three_Barcode_Reverse,2244,2314,50
4587923,CCS,0,3474,100
4587923,Five_Barcode_Reverse,3450,3474,75
4587923,Three_Barcode,478,553,50
4587926,CCS,0,377,100
4587932,CCS,0,85,100
4587940,CCS,0,3830,100
4587940,Five_Barcode_Reverse,3806,3830,75
4587940,Three_Barcode_Reverse,3756,3830,50
4587946,CCS,0,2292,100
4587946,Three_Barcode,1092,1178,50
4587959,CCS,0,815,100
4587959,Five_Barcode_Reverse,791,815,75
4587959,Three_Barcode_Reverse,747,817,50
4587962,CCS,0,1307,100
4587970,CCS,0,981,100
4587970,Five_Barcode_Reverse,957,981,75
4587970,Three_Barcode_Reverse,911,981,50
4587972,CCS,0,501,100
4587972,Five_Barcode,1,25,75
4587972,Three_Barcode_Reverse,431,502,50
4587979,CCS,0,213,100
4587984,CCS,0,206,100
4587984,Three_Barcode_Reverse,132,207,50
4587988,CCS,0,1721,100
4587988,Five_Barcode,1,25,75
4587988,Three_Barcode,1,71,50
4587994,CCS,0,1651,100
4587994,Five_Barcode_Reverse,377,404,75
4587994,Three_Barcode_Reverse,331,406,50
4588006,CCS,0,3855,100
4588006,Three_Barcode,13,100,50
4588013,CCS,0,7644,100
4588013,Three_Barcode_Reverse,7572,7647,50
4588020,CCS,0,9623,100
4588020,Five_Barcode_Reverse,9599,9623,75
4588020,Three_Barcode_Reverse,3384,3456,50
4588022,CCS,0,1514,100
4588022,Five_Barcode,1,25,75
4588022,Three_Barcode,1,71,50
4588048,CCS,0,3290,100
4588048,Five_Barcode_Reverse,3266,3290,75
4588048,Three_Barcode_Reverse,3220,3290,50
4588051,CCS,0,919,100
4588051,Three_Barcode_Reverse,843,923,50
4588057,CCS,0,5619,100
4588057,Five_Barcode_Reverse,5595,5619,75
4588057,Three_Barcode_Reverse,5549,5619,50
4588062,CCS,0,236,100
4588062,Five_Barcode,1,25,75
4588062,Three_Barcode,1,72,50
4588063,CCS,0,424,100
4588068,CCS,0,3491,100
4588068,Five_Barcode_Reverse,1469,1494,75
4588068,Three_Barcode_Reverse,3418,3495,50
4588078,CCS,0,1694,100
4588087,CCS,0,1427,100
4588087,Five_Barcode_Reverse,763,789,75
4588093,CCS,0,4036,100
4588093,Five_Barcode_Reverse,4013,4037,75
4588093,Three_Barcode,1,78,50
4588097,CCS,0,1232,100
4588097,Three_Barcode_Reverse,1152,1236,50
4588099,CCS,0,1855,100
4588099,Five_Barcode_Reverse,1831,1855,75
4588099,Three_Barcode_Reverse,1785,1855,50
4588101,CCS,0,270,100
4588101,Five_Barcode,1,25,75
4588101,Three_Barcode,1,71,50
4588113,CCS,0,1585,100
4588113,Five_Barcode_Reverse,1561,1585,75
4588113,Three_Barcode,1,71,50
4588114,CCS,0,997,100
4588114,Five_Barcode,1,26,75
4588115,CCS,0,3640,100
4588115,Three_Barcode,1,84,50
4588118,CCS,0,2039,100
4588118,Three_Barcode_Reverse,1974,2048,50
4588135,CCS,0,933,100
4588135,Five_Barcode_Reverse,908,933,75
4588135,Three_Barcode_Reverse,862,933,50
4588139,CCS,0,1195,100
4588139,Five_Barcode,1,25,75
4588139,Three_Barcode,1,71,50
4588141,CCS,0,2437,100
4588141,Five_Barcode,1,25,75
4588141,Three_Barcode,1,80,50
4588147,CCS,0,4281,100
4588147,Adapter,1262,1317,25
4588148,CCS,0,2021,100
4588148,Five_Barcode_Reverse,1997,2021,75
4588148,Three_Barcode_Reverse,1949,2021,50
4588152,CCS,0,883,100
4588152,Five_Barcode_Reverse,857,884,75
4588152,Three_Barcode,1,68,50
4588154,CCS,0,852,100
4588154,Five_Barcode,2,26,75
4588154,Three_Barcode,2,74,50
4588158,CCS,0,314,100
4588160,CCS,0,1232,100
4588160,Five_Barcode_Reverse,1208,1232,75
4588160,Three_Barcode_Reverse,1162,1232,50
4588161,CCS,0,2948,100
4588161,Five_Barcode_Reverse,2924,2948,75
4588161,Three_Barcode_Reverse,2878,2948,50
4588162,CCS,0,1348,100
4588162,Five_Barcode_Reverse,1324,1348,75
4588162,Three_Barcode_Reverse,1275,1348,50
4588177,CCS,0,1156,100
4588177,Three_Barcode_Reverse,1083,1160,50
4588178,CCS,0,1497,100
4588178,Five_Barcode_Reverse,1473,1497,75
4588178,Three_Barcode,1,72,50
4588186,CCS,0,259,100
4588186,Five_Barcode,1,25,75
4588186,Three_Barcode,1,71,50
4588188,CCS,0,1248,100
4588188,Five_Barcode_Reverse,1224,1248,75
4588188,Three_Barcode,1,71,50
4588191,CCS,0,2702,100
4588191,Five_Barcode_Reverse,1605,1629,75
4588191,Three_Barcode_Reverse,1540,1630,50
4588193,CCS,0,2314,100
4588193,Five_Barcode_Reverse,2290,2314,75
4588193,Three_Barcode_Reverse,2242,2314,50
4588195,CCS,0,2105,100
4588195,Three_Barcode_Reverse,2017,2102,50
4588197,CCS,0,4665,100
4588197,Five_Barcode_Reverse,4641,4665,75
4588197,Three_Barcode_Reverse,4591,4665,50
4588198,CCS,0,2406,100
4588198,Three_Barcode_Reverse,2348,2422,50
4588204,CCS,0,1489,100
4588204,Five_Barcode_Reverse,1465,1489,75
4588204,Three_Barcode,1,71,50
4588205,CCS,0,991,100
4588205,Five_Barcode_Reverse,967,991,75
4588207,CCS,0,1623,100
4588207,Five_Barcode,1,26,75
4588207,Three_Barcode_Reverse,1551,1627,50
4588211,CCS,0,1382,100
4588211,Five_Barcode,1,25,75
4588211,Three_Barcode,1,71,50
4588219,CCS,0,6639,100
4588219,Five_Barcode,1,28,75
4588219,Three_Barcode_Reverse,6533,6616,50
4588231,CCS,0,1766,100
4588231,Five_Barcode_Reverse,1742,1766,75
4588231,Three_Barcode,1,71,50
4588236,CCS,0,81,100
4588240,CCS,0,519,100
4588243,CCS,0,2724,100
4588243,Three_Barcode,1195,1271,50
4588254,CCS,0,498,100
4588254,Three_Barcode_Reverse,51,127,50
4588255,CCS,0,298,100
4588255,Five_Barcode_Reverse,274,298,75
4588255,Three_Barcode,1,71,50
4588263,CCS,0,1646,100
4588263,Three_Barcode_Reverse,1553,1630,50
4588266,CCS,0,6392,100
4588266,Five_Barcode_Reverse,6367,6391,75
4588266,Three_Barcode_Reverse,6318,6393,50
4588268,CCS,0,2010,100
4588268,Five_Barcode,1,25,75
4588268,Three_Barcode_Reverse,1938,2010,50
4588269,CCS,0,1053,100
4588269,Five_Barcode_Reverse,1023,1050,75
4588269,Three_Barcode_Reverse,975,1051,50
4588275,CCS,0,3595,100
4588278,CCS,0,1297,100
4588278,Five_Barcode_Reverse,1273,1297,75
4588278,Three_Barcode,1,71,50
4588279,CCS,0,501,100
4588279,Five_Barcode_Reverse,477,501,75
4588279,Three_Barcode_Reverse,430,501,50
4588280,CCS,0,2639,100
4588280,Five_Barcode_Reverse,2614,2639,75
4588282,CCS,0,629,100
4588282,Five_Barcode_Reverse,606,630,75
4588282,Three_Barcode_Reverse,558,630,50
4588301,CCS,0,2122,100
4588301,Five_Barcode_Reverse,2096,2122,75
4588301,Three_Barcode_Reverse,2043,2122,50
4588302,CCS,0,922,100
4588312,CCS,0,1214,100
4588312,Five_Barcode_Reverse,1190,1214,75
4588319,CCS,0,2518,100
4588339,CCS,0,264,100
4588339,Five_Barcode_Reverse,240,264,75
4588339,Three_Barcode_Reverse,194,264,50
4588347,CCS,0,804,100
4588347,Five_Barcode_Reverse,780,804,75
4588347,Three_Barcode,1,78,50
4588355,CCS,0,930,100
4588355,Five_Barcode_Reverse,906,930,75
4588355,Three_Barcode,1,73,50
4588358,CCS,0,1506,100
4588358,Three_Barcode_Reverse,563,675,50
4588363,CCS,0,692,100
4588384,CCS,0,2118,100
4588384,Five_Barcode,1,25,75
4588384,Three_Barcode,1,75,50
4588392,CCS,0,3625,100
4588392,Three_Barcode_Reverse,3563,3636,50
4588402,CCS,0,882,100
4588402,Five_Barcode_Reverse,859,883,75
4588402,Three_Barcode_Reverse,814,884,50
4588413,CCS,0,1365,100
4588413,Five_Barcode,1,25,75
4588413,Three_Barcode,1,72,50
4588414,CCS,0,1711,100
4588414,Three_Barcode,12,89,50
4588442,CCS,0,1752,100
4588442,Five_Barcode,1,25,75
4588442,Three_Barcode,1,71,50
4588466,CCS,0,315,100
4588481,CCS,0,1573,100
4588481,Five_Barcode,741,765,75
4588481,Three_Barcode,741,813,50
4653148,CCS,0,2821,100
4653148,Five_Barcode_Reverse,2797,2821,75
4653148,Three_Barcode_Reverse,2751,2821,50
4653154,CCS,0,973,100
4653154,Five_Barcode,1,25,75
4653154,Three_Barcode_Reverse,902,973,50
4653159,CCS,0,468,100
4653168,CCS,0,1510,100
4653168,Five_Barcode_Reverse,1486,1510,75
4653168,Three_Barcode,1,74,50
4653169,CCS,0,440,100
4653169,Five_Barcode_Reverse,416,440,75
4653169,Three_Barcode_Reverse,371,441,50
4653174,CCS,0,380,100
4653188,CCS,0,567,100
4653190,CCS,0,1506,100
4653190,Five_Barcode_Reverse,1482,1506,75
4653190,Three_Barcode,1,71,50
4653190,Three_Barcode,1,75,50
4653191,CCS,0,947,100
4653191,Five_Barcode_Reverse,923,947,75
4653191,Three_Barcode_Reverse,877,947,50
4653199,CCS,0,1873,100
4653199,Five_Barcode_Reverse,1849,1873,75
4653199,Three_Barcode,1,71,50
4653206,CCS,0,574,100
4653212,CCS,0,1770,100
4653212,Five_Barcode_Reverse,1507,1534,75
4653212,Three_Barcode,1535,1606,50
4653213,CCS,0,714,100
4653213,Five_Barcode_Reverse,690,715,75
4653213,Three_Barcode,1,74,50
4653215,CCS,0,2735,100
4653215,Five_Barcode_Reverse,2711,2735,75
4653215,Three_Barcode_Reverse,2664,2735,50
4653216,CCS,0,2485,100
4653216,Five_Barcode_Reverse,2461,2485,75
4653216,Three_Barcode,1,71,50
4653219,CCS,0,646,100
4653219,Five_Barcode_Reverse,622,646,75
4653219,Three_Barcode,1,71,50
4653225,CCS,0,882,100
4653225,Five_Barcode_Reverse,858,882,75
4653225,Three_Barcode,1,71,50
4653227,CCS,0,234,100
4653230,CCS,0,744,100
4653230,Five_Barcode_Reverse,720,744,75
4653230,Three_Barcode_Reverse,673,744,50
4653232,CCS,0,2284,100
4653233,CCS,0,379,100
4653233,Five_Barcode_Reverse,355,379,75
4653233,Three_Barcode_Reverse,308,379,50
4653244,CCS,0,1642,100
4653244,Three_Barcode_Reverse,1556,1639,50
4653244,Three_Barcode_Reverse,1556,1643,50
4653245,CCS,0,2628,100
4653245,Five_Barcode_Reverse,2604,2628,75
4653245,Three_Barcode_Reverse,2558,2628,50
4653247,CCS,0,3818,100
4653247,Five_Barcode_Reverse,3794,3818,75
4653247,Three_Barcode,1,71,50
4653251,CCS,0,3084,100
4653251,Five_Barcode_Reverse,1362,1386,75
4653251,Three_Barcode_Reverse,1312,1386,50
4653255,CCS,0,449,100
4653255,Five_Barcode_Reverse,425,449,75
4653255,Three_Barcode,1,73,50
4653256,CCS,0,1020,100
4653256,Five_Barcode_Reverse,996,1020,75
4653256,Three_Barcode,1,71,50
4653262,CCS,0,1051,100
4653262,Five_Barcode_Reverse,1023,1050,75
4653262,Three_Barcode_Reverse,976,1051,50
4653266,CCS,0,2063,100
4653266,Five_Barcode_Reverse,2039,2063,75
4653266,Three_Barcode_Reverse,1993,2063,50
4653277,CCS,0,729,100
4653277,Five_Barcode_Reverse,705,729,75
4653277,Three_Barcode,1,72,50
4653284,CCS,0,611,100
4653284,Five_Barcode_Reverse,587,611,75
4653284,Three_Barcode_Reverse,541,611,50
4653306,CCS,0,438,100
4653308,CCS,0,515,100
4653308,Five_Barcode_Reverse,486,512,75
4653308,Three_Barcode,1,76,50
4653311,CCS,0,458,100
4653311,Five_Barcode,1,26,75
4653316,CCS,0,4608,100
4653316,Five_Barcode_Reverse,3342,3366,75
4653316,Five_Barcode_Reverse,4584,4608,75
4653316,Three_Barcode_Reverse,4538,4608,50
4653323,CCS,0,1906,100
4653323,Five_Barcode_Reverse,1882,1906,75
4653323,Three_Barcode_Reverse,1832,1907,50
4653324,CCS,0,5027,100
4653324,Five_Barcode,1094,1119,75
4653324,Three_Barcode_Reverse,915,991,50
4653328,CCS,0,491,100
4653328,Five_Barcode_Reverse,467,491,75
4653328,Three_Barcode,1,71,50
4653332,CCS,0,2507,100
4653332,Five_Barcode,1,25,75
4653332,Three_Barcode,1,71,50
4653335,CCS,0,1328,100
4653335,Five_Barcode,1,26,75
4653335,Three_Barcode,1,72,50
4653337,CCS,0,2735,100
4653337,Five_Barcode_Reverse,2707,2731,75
4653337,Three_Barcode_Reverse,1216,1293,50
4653348,CCS,0,1787,100
4653348,Five_Barcode,5,30,75
4653348,Three_Barcode,5,82,50
4653372,CCS,0,4604,100
4653372,Five_Barcode,2,26,75
4653372,Three_Barcode,2,72,50
4653373,CCS,0,4606,100
4653373,Five_Barcode_Reverse,4582,4606,75
4653373,Three_Barcode_Reverse,4536,4606,50
4653374,CCS,0,1438,100
4653374,Five_Barcode_Reverse,1415,1440,75
4653374,Three_Barcode_Reverse,1372,1443,50
4653380,CCS,0,374,100
4653382,CCS,0,419,100
4653382,Five_Barcode,11,37,75
4653388,CCS,0,1108,100
4653388,Five_Barcode_Reverse,1084,1108,75
4653388,Three_Barcode_Reverse,1038,1108,50
